LeadID,SignupDate,CustomerID,ProductID,Branch,Region,SourceChannel,Campaign,LeadStatus,IsConverted,ConvertedTransactionID
2269,2024-12-29,85163,90,HCM1,Central,Tiktok Ads,11.11,Converted,1,778.0
2270,2024-12-21,88002,175,HN1,Central,Zalo OA,11.11,NoAnswer,0,
2271,2024-02-04,52614,172,DN1,Central,Zalo OA,FlashSaleWeekend,Converted,1,167.0
2272,2024-01-10,22720,14,HCM1,South,Website SEO,BackToSchool,Converted,1,2571.0
2273,2024-05-19,67608,152,HN1,South,Google Ads,11.11,Converted,1,2012.0
2274,2024-08-09,82095,111,HCM2,North,Google Ads,SummerSale,Converted,1,584.0
2275,2024-05-18,94694,183,HN1,Central,Zalo OA,NewProductLaunch,Converted,1,2549.0
2276,2024-09-30,97593,143,HN1,Central,Facebook Ads,Tet2024,Cancelled,0,
2277,2024-04-28,45892,83,CT1,North,Google Ads,BackToSchool,Cancelled,0,
2278,2024-05-06,87242,72,CT1,Central,Tiktok Ads,SummerSale,Converted,1,560.0
2279,2024-03-29,87606,162,HCM2,North,Tiktok Ads,BackToSchool,Calling,0,
2280,2024-05-20,10924,130,HCM2,Central,Google Ads,12.12,New,0,
2281,2024-05-08,61322,27,HN1,South,Google Ads,NewProductLaunch,Calling,0,
2282,2023-12-16,36478,74,DN1,North,Zalo OA,11.11,New,0,
2283,2024-02-29,81042,99,HCM2,North,Website SEO,12.12,Converted,1,1763.0
2284,2024-04-24,56418,72,HN1,South,Zalo OA,11.11,Converted,1,1525.0
2285,2024-03-13,72217,23,HCM1,North,Website SEO,FlashSaleWeekend,NoAnswer,0,
2286,2024-11-23,90846,68,CT1,South,Tiktok Ads,SummerSale,Converted,1,2909.0
2287,2024-11-28,83762,142,DN1,Central,Website SEO,NewProductLaunch,Converted,1,1243.0
2288,2024-09-02,21781,191,HN1,South,Zalo OA,Tet2024,NoAnswer,0,
2289,2024-11-29,15515,117,HCM1,South,Google Ads,Tet2024,Converted,1,81.0
2290,2024-03-31,46133,106,CT1,North,Website SEO,11.11,NoAnswer,0,
2291,2024-02-26,92508,93,HCM1,Central,Zalo OA,12.12,Cancelled,0,
2292,2024-01-22,86946,65,HN1,South,Tiktok Ads,FlashSaleWeekend,Cancelled,0,
2293,2024-05-21,95058,68,HCM2,Central,Email Marketing,NewProductLaunch,Converted,1,1850.0
2294,2024-02-23,19095,128,CT1,South,Website SEO,NewProductLaunch,NoAnswer,0,
2295,2024-10-21,98583,63,HCM1,North,Tiktok Ads,SummerSale,Converted,1,1275.0
2296,2024-08-11,30470,113,HCM2,South,Tiktok Ads,12.12,Converted,1,2786.0
2297,2024-10-07,53129,90,DN1,South,Facebook Ads,Tet2024,Calling,0,
2298,2024-01-19,18531,81,HN1,Central,Email Marketing,SummerSale,Cancelled,0,
2299,2024-03-07,47038,103,HN1,South,Website SEO,BackToSchool,Cancelled,0,
2300,2024-12-22,97939,192,CT1,North,Zalo OA,NewProductLaunch,Calling,0,
2301,2024-09-02,52674,160,HCM1,North,Website SEO,Tet2024,Converted,1,1321.0
2302,2024-10-19,92476,116,DN1,South,Website SEO,SummerSale,Cancelled,0,
2303,2024-06-03,39831,13,CT1,South,Email Marketing,11.11,Calling,0,
2304,2024-12-24,67174,194,CT1,Central,Tiktok Ads,BackToSchool,New,0,
2305,2024-06-04,21279,124,HCM1,Central,Tiktok Ads,SummerSale,Converted,1,1467.0
2306,2024-12-10,48220,147,DN1,North,Tiktok Ads,11.11,Converted,1,1114.0
2307,2024-01-30,70610,152,HCM1,Central,Tiktok Ads,Tet2024,Converted,1,2203.0
2308,2024-12-27,62719,88,HN1,South,Email Marketing,Tet2024,Converted,1,1645.0
2309,2024-05-03,63051,11,HCM2,North,Zalo OA,BackToSchool,Calling,0,
2310,2024-12-23,82013,187,HN1,Central,Google Ads,11.11,New,0,
2311,2024-04-10,66652,15,HN1,North,Facebook Ads,NewProductLaunch,Converted,1,479.0
2312,2024-09-16,75524,10,CT1,South,Tiktok Ads,FlashSaleWeekend,Converted,1,2666.0
2313,2024-07-15,92936,41,HN1,Central,Tiktok Ads,FlashSaleWeekend,Cancelled,0,
2314,2024-07-21,16470,155,DN1,South,Facebook Ads,Tet2024,New,0,
2315,2024-01-09,77598,188,HN1,South,Tiktok Ads,12.12,Calling,0,
2316,2023-12-23,51798,73,DN1,North,Google Ads,NewProductLaunch,Converted,1,1618.0
2317,2024-09-10,63473,52,HCM1,North,Website SEO,NewProductLaunch,New,0,
2318,2023-12-24,29880,128,CT1,North,Facebook Ads,FlashSaleWeekend,NoAnswer,0,
2319,2024-12-26,54439,28,DN1,Central,Zalo OA,SummerSale,Converted,1,1056.0
2320,2024-04-13,24308,65,HN1,Central,Facebook Ads,SummerSale,Calling,0,
2321,2024-04-17,45081,17,CT1,North,Google Ads,Tet2024,Calling,0,
2322,2024-06-01,85242,95,CT1,Central,Email Marketing,NewProductLaunch,New,0,
2323,2024-02-24,60383,172,DN1,Central,Zalo OA,SummerSale,Cancelled,0,
2324,2024-05-14,19837,138,DN1,North,Website SEO,11.11,Cancelled,0,
2325,2024-07-09,62151,63,HCM2,South,Tiktok Ads,11.11,Calling,0,
2326,2024-02-01,46824,175,HCM2,Central,Facebook Ads,11.11,Calling,0,
2327,2024-05-16,43073,38,CT1,Central,Zalo OA,11.11,Converted,1,1955.0
2328,2024-11-25,36299,70,HCM2,South,Facebook Ads,NewProductLaunch,Converted,1,1565.0
2329,2024-10-02,68861,104,HN1,South,Website SEO,11.11,New,0,
2330,2024-02-20,40063,53,HCM1,South,Facebook Ads,NewProductLaunch,Calling,0,
2331,2024-02-02,79453,172,CT1,North,Zalo OA,FlashSaleWeekend,Converted,1,357.0
2332,2024-05-14,78472,119,HCM1,South,Google Ads,Tet2024,Calling,0,
2333,2024-01-02,24506,74,HCM2,North,Email Marketing,Tet2024,Cancelled,0,
2334,2024-03-23,89854,54,DN1,South,Zalo OA,11.11,Calling,0,
2335,2024-02-12,36026,20,CT1,South,Facebook Ads,11.11,Converted,1,659.0
2336,2024-05-29,37672,79,HCM2,North,Website SEO,11.11,New,0,
2337,2024-07-03,48417,31,HN1,North,Tiktok Ads,Tet2024,Converted,1,1526.0
2338,2024-11-23,62413,135,CT1,South,Tiktok Ads,SummerSale,Converted,1,2083.0
2339,2024-05-08,75066,58,CT1,South,Website SEO,Tet2024,Converted,1,2509.0
2340,2024-05-26,69213,105,DN1,South,Facebook Ads,11.11,Calling,0,
2341,2024-08-12,60971,10,CT1,Central,Email Marketing,SummerSale,Converted,1,1694.0
2342,2024-02-21,37281,10,DN1,South,Website SEO,SummerSale,Calling,0,
2343,2024-06-06,38091,39,HCM2,North,Facebook Ads,BackToSchool,Calling,0,
2344,2024-02-01,60494,156,HN1,Central,Zalo OA,FlashSaleWeekend,NoAnswer,0,
2345,2024-03-31,28610,158,HN1,North,Email Marketing,NewProductLaunch,Calling,0,
2346,2024-07-27,11079,37,CT1,Central,Google Ads,FlashSaleWeekend,Converted,1,2321.0
2347,2024-05-23,56751,119,CT1,Central,Facebook Ads,11.11,New,0,
2348,2024-04-11,96126,67,HCM2,North,Tiktok Ads,NewProductLaunch,Cancelled,0,
2349,2024-05-11,65432,43,DN1,Central,Tiktok Ads,BackToSchool,Cancelled,0,
2350,2024-05-12,40951,52,HN1,North,Email Marketing,NewProductLaunch,Converted,1,1152.0
2351,2024-10-02,90863,101,DN1,South,Google Ads,11.11,NoAnswer,0,
2352,2024-05-05,88291,56,HCM2,Central,Facebook Ads,BackToSchool,Converted,1,624.0
2353,2024-05-22,69872,76,HN1,North,Google Ads,NewProductLaunch,Converted,1,1806.0
2354,2023-12-25,17235,68,HN1,Central,Zalo OA,Tet2024,Converted,1,1166.0
2355,2024-04-30,92733,137,HCM1,North,Google Ads,SummerSale,New,0,
2356,2024-03-01,72712,106,HCM2,South,Zalo OA,FlashSaleWeekend,Converted,1,1889.0
2357,2024-02-29,31473,125,HCM2,South,Tiktok Ads,BackToSchool,Cancelled,0,
2358,2024-08-24,77567,92,HCM1,Central,Zalo OA,Tet2024,Converted,1,11.0
2359,2024-08-28,89823,23,DN1,Central,Facebook Ads,11.11,Converted,1,761.0
2360,2024-10-29,42230,191,HCM1,North,Email Marketing,SummerSale,Cancelled,0,
2361,2024-09-30,94573,109,HCM2,North,Email Marketing,FlashSaleWeekend,Converted,1,1784.0
2362,2024-09-02,78876,61,DN1,Central,Facebook Ads,BackToSchool,Calling,0,
2363,2024-03-08,50644,168,HN1,North,Facebook Ads,SummerSale,Calling,0,
2364,2024-05-08,58664,44,HCM1,North,Facebook Ads,12.12,Calling,0,
2365,2024-11-01,55203,152,DN1,North,Website SEO,12.12,Converted,1,2493.0
2366,2024-01-25,76677,179,DN1,Central,Zalo OA,BackToSchool,Converted,1,2390.0
2367,2024-12-22,35425,186,DN1,South,Facebook Ads,BackToSchool,Converted,1,2269.0
2368,2024-04-17,94817,161,HCM1,South,Email Marketing,NewProductLaunch,Converted,1,2158.0
2369,2024-05-29,95961,16,HN1,North,Google Ads,SummerSale,NoAnswer,0,
2370,2024-08-11,79806,22,DN1,Central,Google Ads,12.12,Converted,1,2553.0
2371,2024-09-19,52814,57,HCM1,North,Website SEO,FlashSaleWeekend,Calling,0,
2372,2024-06-19,80219,62,HCM2,South,Zalo OA,12.12,Converted,1,40.0
2373,2024-10-11,59646,107,HCM1,North,Zalo OA,SummerSale,Converted,1,1483.0
2374,2024-01-02,49884,71,HCM1,South,Zalo OA,12.12,New,0,
2375,2024-02-20,79322,90,HCM1,Central,Email Marketing,FlashSaleWeekend,NoAnswer,0,
2376,2024-07-19,31650,72,DN1,North,Email Marketing,Tet2024,Cancelled,0,
2377,2024-03-25,19190,70,HCM1,Central,Website SEO,12.12,Converted,1,823.0
2378,2024-01-25,48196,30,HCM2,North,Zalo OA,12.12,Cancelled,0,
2379,2024-09-27,49449,103,DN1,North,Zalo OA,11.11,New,0,
2380,2024-05-29,49661,151,HCM2,North,Facebook Ads,Tet2024,Converted,1,217.0
2381,2024-04-01,39709,32,CT1,North,Zalo OA,NewProductLaunch,New,0,
2382,2024-01-19,90428,86,HCM1,North,Email Marketing,BackToSchool,Cancelled,0,
2383,2024-08-02,85179,57,DN1,Central,Facebook Ads,FlashSaleWeekend,Converted,1,1445.0
2384,2024-07-30,19943,109,DN1,Central,Facebook Ads,12.12,New,0,
2385,2024-12-01,53240,9,HCM1,South,Zalo OA,FlashSaleWeekend,Converted,1,1196.0
2386,2024-05-26,55760,31,HN1,North,Google Ads,NewProductLaunch,New,0,
2387,2024-02-25,31042,71,HN1,South,Tiktok Ads,NewProductLaunch,New,0,
2388,2024-04-28,53894,137,HCM2,Central,Email Marketing,Tet2024,Calling,0,
2389,2024-12-01,16869,13,HCM1,South,Google Ads,FlashSaleWeekend,Cancelled,0,
2390,2024-12-27,71078,186,HCM1,Central,Zalo OA,BackToSchool,Converted,1,904.0
2391,2024-02-22,66759,131,CT1,North,Zalo OA,11.11,Converted,1,744.0
2392,2024-06-27,54306,35,HN1,South,Google Ads,NewProductLaunch,New,0,
2393,2024-09-08,65371,21,HN1,South,Zalo OA,11.11,New,0,
2394,2024-02-01,30918,64,HCM1,South,Email Marketing,BackToSchool,Calling,0,
2395,2024-10-25,38379,95,HCM2,South,Facebook Ads,BackToSchool,Cancelled,0,
2396,2024-04-22,93232,180,HCM1,North,Website SEO,Tet2024,NoAnswer,0,
2397,2023-12-19,12962,34,HCM2,Central,Zalo OA,FlashSaleWeekend,Converted,1,973.0
2398,2024-01-10,23851,121,HN1,Central,Zalo OA,SummerSale,Cancelled,0,
2399,2024-05-22,55747,163,CT1,North,Google Ads,FlashSaleWeekend,Cancelled,0,
2400,2024-05-11,62349,15,DN1,Central,Facebook Ads,12.12,Cancelled,0,
2401,2024-09-03,80832,120,HN1,South,Google Ads,Tet2024,Calling,0,
2402,2024-07-31,66356,96,HCM2,North,Email Marketing,FlashSaleWeekend,Converted,1,1319.0
2403,2024-07-01,24745,6,HCM1,Central,Google Ads,11.11,Cancelled,0,
2404,2024-02-02,15730,109,HN1,North,Zalo OA,FlashSaleWeekend,NoAnswer,0,
2405,2024-02-19,23921,97,CT1,North,Facebook Ads,Tet2024,New,0,
2406,2024-10-09,81138,32,HCM2,Central,Email Marketing,BackToSchool,Converted,1,1113.0
2407,2024-12-29,93111,180,HCM1,Central,Zalo OA,NewProductLaunch,Cancelled,0,
2408,2024-02-10,29023,83,DN1,North,Email Marketing,12.12,Converted,1,1062.0
2409,2024-08-29,55349,156,HCM2,North,Zalo OA,12.12,Calling,0,
2410,2024-11-20,91533,118,HCM1,Central,Zalo OA,SummerSale,Converted,1,591.0
2411,2024-11-04,93286,192,DN1,North,Zalo OA,BackToSchool,Converted,1,1881.0
2412,2024-04-22,51979,79,HCM1,Central,Website SEO,12.12,Cancelled,0,
2413,2024-07-16,32837,78,DN1,North,Tiktok Ads,12.12,Converted,1,149.0
2414,2024-06-03,24997,147,DN1,North,Facebook Ads,NewProductLaunch,Converted,1,1040.0
2415,2024-08-28,98603,107,DN1,North,Website SEO,11.11,Cancelled,0,
2416,2024-03-25,55039,126,HCM1,Central,Tiktok Ads,11.11,NoAnswer,0,
2417,2024-07-10,30923,15,DN1,South,Email Marketing,11.11,Converted,1,781.0
2418,2024-09-30,18876,134,HCM2,Central,Tiktok Ads,Tet2024,Converted,1,118.0
2419,2024-12-02,70973,73,CT1,North,Tiktok Ads,11.11,Converted,1,704.0
2420,2024-09-25,12887,101,CT1,South,Website SEO,11.11,Converted,1,2365.0
2421,2024-04-08,73723,98,DN1,South,Facebook Ads,Tet2024,Converted,1,288.0
2422,2024-09-03,52422,166,CT1,North,Google Ads,NewProductLaunch,Converted,1,2956.0
2423,2024-05-12,61413,26,CT1,Central,Tiktok Ads,BackToSchool,NoAnswer,0,
2424,2024-10-09,12841,92,DN1,South,Google Ads,12.12,Calling,0,
2425,2024-01-19,38756,125,DN1,South,Google Ads,SummerSale,Converted,1,2025.0
2426,2024-11-11,81576,179,HCM2,Central,Zalo OA,12.12,Calling,0,
2427,2024-09-26,20304,73,HN1,Central,Google Ads,11.11,Calling,0,
2428,2024-10-12,40341,123,HCM1,South,Email Marketing,11.11,Converted,1,301.0
2429,2024-10-20,14758,53,DN1,Central,Email Marketing,FlashSaleWeekend,Calling,0,
2430,2024-07-09,27010,184,DN1,South,Zalo OA,12.12,Calling,0,
2431,2024-03-29,70758,187,CT1,North,Facebook Ads,12.12,New,0,
2432,2024-05-20,41658,198,HCM2,Central,Facebook Ads,FlashSaleWeekend,Converted,1,1958.0
2433,2024-04-13,59002,78,CT1,South,Email Marketing,11.11,Converted,1,1767.0
2434,2024-02-07,11375,92,DN1,Central,Zalo OA,Tet2024,New,0,
2435,2023-12-26,32092,186,DN1,Central,Facebook Ads,Tet2024,Calling,0,
2436,2024-05-07,10490,88,CT1,South,Tiktok Ads,Tet2024,Calling,0,
2437,2024-04-28,13729,13,DN1,North,Facebook Ads,SummerSale,New,0,
2438,2023-12-17,15974,43,HN1,South,Zalo OA,BackToSchool,NoAnswer,0,
2439,2024-05-06,95216,76,HCM1,Central,Email Marketing,11.11,New,0,
2440,2024-01-13,93860,51,HCM1,South,Tiktok Ads,NewProductLaunch,Calling,0,
2441,2024-08-07,31398,19,HCM1,Central,Google Ads,12.12,NoAnswer,0,
2442,2024-09-18,44650,149,HN1,South,Google Ads,12.12,Calling,0,
2443,2024-11-26,31292,122,DN1,North,Google Ads,11.11,Converted,1,2898.0
2444,2024-04-07,13159,24,CT1,North,Email Marketing,11.11,Converted,1,1606.0
2445,2024-03-27,72766,26,HCM2,North,Zalo OA,11.11,Converted,1,433.0
2446,2024-04-10,27065,173,DN1,North,Google Ads,12.12,Converted,1,183.0
2447,2023-12-19,31638,156,HN1,South,Facebook Ads,FlashSaleWeekend,Cancelled,0,
2448,2024-12-08,11073,120,HN1,North,Google Ads,11.11,Converted,1,2807.0
2449,2024-08-18,56511,82,HCM1,South,Website SEO,12.12,NoAnswer,0,
2450,2024-12-12,94307,100,DN1,Central,Email Marketing,BackToSchool,Converted,1,31.0
2451,2024-10-30,39320,157,HCM1,Central,Website SEO,NewProductLaunch,Converted,1,1173.0
2452,2024-04-13,79876,17,HCM2,Central,Google Ads,Tet2024,Converted,1,2576.0
2453,2024-09-25,44924,68,HCM1,North,Google Ads,FlashSaleWeekend,Converted,1,1297.0
2454,2024-05-11,91720,44,HCM2,North,Website SEO,NewProductLaunch,Converted,1,2912.0
2455,2024-03-07,50734,61,HN1,North,Email Marketing,11.11,Converted,1,1904.0
2456,2024-08-01,78116,123,HCM1,Central,Email Marketing,NewProductLaunch,Calling,0,
2457,2024-09-27,50025,93,HCM1,Central,Google Ads,11.11,Converted,1,1096.0
2458,2024-05-23,12159,196,CT1,Central,Email Marketing,NewProductLaunch,New,0,
2459,2024-09-11,58940,74,HN1,Central,Tiktok Ads,SummerSale,Converted,1,2671.0
2460,2024-01-21,89436,153,CT1,South,Email Marketing,NewProductLaunch,Calling,0,
2461,2024-07-27,86976,67,HCM2,South,Website SEO,Tet2024,New,0,
2462,2024-05-04,24678,111,HCM2,North,Zalo OA,Tet2024,Converted,1,1391.0
2463,2024-10-01,71075,2,HN1,North,Website SEO,FlashSaleWeekend,NoAnswer,0,
2464,2024-05-13,57204,89,HCM2,Central,Facebook Ads,NewProductLaunch,Converted,1,2837.0
2465,2024-04-06,22021,177,HN1,South,Tiktok Ads,12.12,New,0,
2466,2024-08-07,16772,198,HCM2,South,Zalo OA,12.12,Converted,1,2597.0
2467,2024-02-18,77163,26,DN1,North,Google Ads,12.12,Converted,1,291.0
2468,2024-12-09,83755,99,HCM1,South,Facebook Ads,NewProductLaunch,Converted,1,2470.0
2469,2024-11-19,33464,27,DN1,North,Facebook Ads,12.12,NoAnswer,0,
2470,2024-08-28,61137,89,HN1,Central,Tiktok Ads,BackToSchool,Calling,0,
2471,2024-08-19,40232,146,HN1,Central,Zalo OA,NewProductLaunch,Converted,1,2162.0
2472,2024-11-09,71497,182,DN1,North,Facebook Ads,Tet2024,New,0,
2473,2024-11-01,84024,1,HCM1,Central,Zalo OA,FlashSaleWeekend,NoAnswer,0,
2474,2024-06-11,61448,189,HCM1,Central,Zalo OA,12.12,Converted,1,2292.0
2475,2024-06-21,94517,103,CT1,South,Email Marketing,SummerSale,NoAnswer,0,
2476,2024-05-16,10901,131,HCM2,South,Facebook Ads,12.12,NoAnswer,0,
2477,2024-06-27,97980,196,CT1,South,Zalo OA,Tet2024,Cancelled,0,
2478,2024-10-20,93597,41,HCM1,South,Tiktok Ads,BackToSchool,NoAnswer,0,
2479,2024-09-01,12881,165,DN1,South,Facebook Ads,NewProductLaunch,Converted,1,271.0
2480,2024-05-05,39863,51,HCM2,North,Tiktok Ads,12.12,Calling,0,
2481,2024-11-20,15622,15,DN1,North,Tiktok Ads,SummerSale,Converted,1,1408.0
2482,2024-10-25,11378,8,CT1,South,Zalo OA,FlashSaleWeekend,Calling,0,
2483,2024-03-24,93168,38,HN1,Central,Zalo OA,Tet2024,Calling,0,
2484,2024-08-14,81186,114,DN1,Central,Email Marketing,FlashSaleWeekend,NoAnswer,0,
2485,2023-12-26,55201,83,CT1,North,Email Marketing,FlashSaleWeekend,Calling,0,
2486,2024-08-09,69251,56,CT1,North,Facebook Ads,SummerSale,Converted,1,2904.0
2487,2024-02-01,82572,175,CT1,North,Email Marketing,11.11,Converted,1,1605.0
2488,2024-01-25,49255,103,HN1,Central,Google Ads,Tet2024,NoAnswer,0,
2489,2024-05-28,73212,138,HN1,North,Facebook Ads,11.11,Converted,1,2816.0
2490,2024-03-05,60210,102,HN1,Central,Tiktok Ads,SummerSale,NoAnswer,0,
2491,2024-09-30,32499,78,HCM2,North,Email Marketing,NewProductLaunch,NoAnswer,0,
2492,2024-05-20,61628,177,HN1,Central,Email Marketing,NewProductLaunch,Cancelled,0,
2493,2024-07-17,71360,169,HN1,North,Email Marketing,NewProductLaunch,Converted,1,135.0
2494,2024-05-20,14603,83,HN1,North,Zalo OA,FlashSaleWeekend,New,0,
2495,2024-04-26,95473,30,DN1,Central,Tiktok Ads,11.11,Converted,1,2860.0
2496,2024-02-19,22632,5,HN1,North,Email Marketing,FlashSaleWeekend,Calling,0,
2497,2024-11-14,40607,119,HCM2,South,Website SEO,NewProductLaunch,Cancelled,0,
2498,2023-12-21,75756,199,CT1,Central,Website SEO,FlashSaleWeekend,Calling,0,
2499,2023-12-28,56994,31,DN1,North,Tiktok Ads,BackToSchool,Converted,1,1265.0
2500,2024-02-25,73382,180,HCM1,Central,Email Marketing,Tet2024,Converted,1,1773.0
2501,2024-05-25,80354,23,HN1,North,Google Ads,Tet2024,Cancelled,0,
2502,2024-02-18,66344,48,CT1,South,Google Ads,FlashSaleWeekend,Converted,1,325.0
2503,2024-11-25,63775,109,CT1,North,Facebook Ads,SummerSale,New,0,
2504,2024-04-22,17349,40,DN1,North,Facebook Ads,12.12,Converted,1,620.0
2505,2024-07-07,81154,6,HCM1,South,Email Marketing,11.11,Converted,1,231.0
2506,2024-09-15,37464,38,HCM2,Central,Facebook Ads,Tet2024,Converted,1,2630.0
2507,2024-08-26,52624,169,CT1,North,Zalo OA,FlashSaleWeekend,Converted,1,2781.0
2508,2024-09-05,47344,100,CT1,North,Google Ads,11.11,New,0,
2509,2024-01-08,93791,27,CT1,South,Tiktok Ads,SummerSale,Converted,1,1378.0
2510,2024-09-20,34299,69,CT1,Central,Email Marketing,NewProductLaunch,New,0,
2511,2024-08-23,57975,57,DN1,Central,Email Marketing,12.12,New,0,
2512,2024-10-19,11462,17,HCM1,South,Website SEO,SummerSale,NoAnswer,0,
2513,2024-09-28,91441,71,CT1,South,Google Ads,BackToSchool,Calling,0,
2514,2024-05-26,91788,47,HCM2,North,Google Ads,NewProductLaunch,Calling,0,
2515,2024-03-18,50581,79,HCM2,South,Google Ads,NewProductLaunch,Calling,0,
2516,2024-09-09,81289,110,HN1,South,Facebook Ads,NewProductLaunch,NoAnswer,0,
2517,2024-10-30,24175,13,CT1,South,Zalo OA,SummerSale,Calling,0,
2518,2024-04-02,16191,139,CT1,Central,Tiktok Ads,BackToSchool,Converted,1,2524.0
2519,2024-11-14,93434,124,CT1,South,Facebook Ads,12.12,New,0,
2520,2024-10-19,94518,109,CT1,North,Zalo OA,11.11,Converted,1,1191.0
2521,2024-08-08,90158,90,CT1,North,Google Ads,SummerSale,Calling,0,
2522,2024-12-29,76537,86,HCM2,North,Zalo OA,Tet2024,Calling,0,
2523,2024-01-08,57645,92,HCM1,South,Facebook Ads,Tet2024,Cancelled,0,
2524,2024-05-03,33283,24,HCM1,Central,Google Ads,SummerSale,NoAnswer,0,
2525,2024-04-09,96971,73,HN1,South,Facebook Ads,11.11,Converted,1,2801.0
2526,2024-01-08,69123,4,HCM2,South,Tiktok Ads,Tet2024,Converted,1,1495.0
2527,2024-03-02,40024,113,CT1,North,Google Ads,11.11,New,0,
2528,2024-02-20,59630,46,HCM1,South,Zalo OA,NewProductLaunch,New,0,
2529,2024-06-04,40734,18,DN1,Central,Facebook Ads,SummerSale,Converted,1,2101.0
2530,2023-12-26,10515,43,DN1,North,Website SEO,NewProductLaunch,New,0,
2531,2024-09-27,76727,161,DN1,Central,Zalo OA,Tet2024,Calling,0,
2532,2024-04-20,56216,93,CT1,Central,Zalo OA,11.11,Converted,1,1045.0
2533,2024-03-19,81833,103,CT1,Central,Google Ads,NewProductLaunch,New,0,
2534,2024-03-15,68755,124,HN1,South,Email Marketing,Tet2024,Converted,1,1880.0
2535,2024-05-03,37856,10,HN1,South,Zalo OA,FlashSaleWeekend,Converted,1,862.0
2536,2024-01-14,83870,73,HN1,South,Facebook Ads,BackToSchool,New,0,
2537,2024-11-12,34162,187,DN1,South,Website SEO,NewProductLaunch,Cancelled,0,
2538,2024-01-03,16008,31,CT1,North,Tiktok Ads,BackToSchool,Calling,0,
2539,2024-05-08,17987,156,DN1,South,Website SEO,BackToSchool,Cancelled,0,
2540,2024-10-25,72532,60,HN1,North,Facebook Ads,12.12,Converted,1,1795.0
2541,2024-05-22,13332,131,CT1,Central,Google Ads,Tet2024,Converted,1,1464.0
2542,2024-11-27,76323,118,HCM2,North,Facebook Ads,SummerSale,NoAnswer,0,
2543,2024-01-26,48990,183,HCM1,South,Email Marketing,11.11,Calling,0,
2544,2024-08-24,19873,14,HCM1,North,Email Marketing,FlashSaleWeekend,Cancelled,0,
2545,2024-04-22,92542,186,HN1,South,Email Marketing,Tet2024,NoAnswer,0,
2546,2024-02-12,95761,143,DN1,South,Zalo OA,12.12,Converted,1,182.0
2547,2024-05-13,46444,2,HCM2,North,Google Ads,12.12,Converted,1,1905.0
2548,2024-09-26,45340,24,CT1,North,Email Marketing,FlashSaleWeekend,Cancelled,0,
2549,2023-12-19,15033,64,DN1,Central,Tiktok Ads,NewProductLaunch,NoAnswer,0,
2550,2024-09-05,83324,199,HN1,Central,Tiktok Ads,11.11,Converted,1,105.0
2551,2024-11-23,25689,100,DN1,Central,Facebook Ads,12.12,New,0,
2552,2024-04-22,97134,114,HN1,Central,Email Marketing,SummerSale,Converted,1,2655.0
2553,2024-12-30,10066,24,HCM1,Central,Zalo OA,Tet2024,New,0,
2554,2024-09-06,55246,155,HCM1,North,Tiktok Ads,SummerSale,Converted,1,484.0
2555,2024-06-09,17533,165,DN1,Central,Website SEO,NewProductLaunch,Converted,1,1726.0
2556,2024-08-23,90639,91,HCM2,North,Google Ads,Tet2024,Converted,1,2177.0
2557,2024-02-08,80152,167,CT1,Central,Website SEO,NewProductLaunch,Converted,1,2367.0
2558,2024-03-06,69658,191,HN1,South,Tiktok Ads,11.11,Converted,1,707.0
2559,2024-03-22,48498,26,CT1,Central,Tiktok Ads,11.11,Converted,1,2557.0
2560,2024-05-11,21772,65,HCM1,South,Facebook Ads,SummerSale,Converted,1,20.0
2561,2024-11-07,99385,120,HCM2,North,Facebook Ads,SummerSale,Converted,1,752.0
2562,2024-05-18,59036,4,HCM2,Central,Email Marketing,11.11,Converted,1,235.0
2563,2024-06-21,68531,157,CT1,North,Google Ads,BackToSchool,Calling,0,
2564,2024-12-19,22940,1,HCM1,Central,Email Marketing,11.11,Cancelled,0,
2565,2024-09-02,26932,50,CT1,North,Facebook Ads,FlashSaleWeekend,Converted,1,554.0
2566,2024-03-03,66827,110,DN1,Central,Zalo OA,Tet2024,Cancelled,0,
2567,2024-08-22,71431,139,HCM2,Central,Google Ads,FlashSaleWeekend,Converted,1,2501.0
2568,2024-03-20,34648,74,HCM2,South,Zalo OA,NewProductLaunch,NoAnswer,0,
2569,2024-08-30,42966,187,DN1,North,Email Marketing,11.11,Calling,0,
2570,2024-08-30,37777,62,HCM1,North,Facebook Ads,11.11,Converted,1,1651.0
